X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,lat,long
21554.5645,43585.8332,48019,B21,MANDAI CAMP 2,1.211202636,103.9733594
7465.193199,33504.1451,26011,B01,BEF TUAS AVE 11,1.083786411,103.8827719
40289.4121,40657.4848,77129,B04,OPP UNIT 104,1.380634912,103.9470554
17737.2665,36572.4204,43351,B02,BLK 168,1.176682879,103.9103421
36740.848,41802.9562,65179,B01,BLK 126A,1.348542522,103.9573467
27133.1457,27830.2737,14011,B10,MT FABER LODGE,1.261657026,103.8317935
14982.1253,34847.7542,21539,B01,OPP KAILY PACKAGING,1.151766728,103.8948453
26901.8774,28782.4871,14039,B07,OPP ST. THERESA'S CONVENT,1.259565507,103.8403495
12784.8958,33685.858,22159,B02,OPP HITACHI,1.13189595,103.8844054
18655.951,40282.8102,44119,B10,BLK 204,1.184990004,103.9436803
28064.3014,48545.9937,58071,B33,PRISON TRG SCH,1.270071439,104.0179311
41082.1865,37434.675,76409,B06,BLK 259,1.387805688,103.9180964
32517.4181,38925.5493,66319,B03,BET BLKS 142/148,1.310348561,103.9314899
32464.1539,39519.8912,66421,B01,BLK 537,1.309866643,103.9368303
40703.6698,33264.3832,94051,B15,OPP TEMASEK SEC SCH,1.384383572,103.880623
27154.1271,40502.7092,56051,B27,OPP 3M S'PORE,1.261844334,103.9456593
28100.1852,30247.1377,6149,B08,OPP HOLIDAY INN ATRIUM S'PORE,1.270402514,103.8535099
31027.3531,39886.2741,54499,B11,BEF CTE,1.296872606,103.9401219
33224.0202,39130.9379,63399,B16,BLK 632,1.316738738,103.9333357
40272.7468,39525.6871,77019,B16,BLK 515,1.380484664,103.9368854
18155.1846,36879.9774,43329,B02,BLK 144,1.180462305,103.9131056
26866.2585,47586.8266,58109,B02,OPP BLK 311,1.259237414,104.009312
30157.5274,34854.1873,52329,B02,OPP TOA PAYOH STADIUM,1.289007726,103.8949063
20500.4822,43588.4234,45201,B26,OPP POLICE TACTICAL TRG CAMP,1.201669908,103.9733822
10027.8547,32365.2386,23221,B13,AFT GUL WAY,1.106962399,103.8725395
20156.7567,40421.6839,44641,B12,BLK 602,1.198562698,103.9449286
29148.8259,31044.43,8011,B01,OPP HAW PAR GLASS TWR,1.279885986,103.8606739
22415.701,31026.1787,18239,B02,OPP NUH,1.218993959,103.8605093
34066.4802,37887.4153,63239,B04,OPP BLK 210,1.324358065,103.9221623
14973.2756,35801.5677,21219,B10,LAKEPOINT CONDO,1.151686496,103.9034153
11337.3044,32628.9368,23259,B08,BEF SHIPYARD RD,1.118804582,103.8749089
29499.9061,35035.3087,52189,B01,TOA PAYOH STN,1.283060393,103.8965336
12762.9802,31978.5105,23461,B03,SELCO PTE LTD,1.131697984,103.8690651
29086.0527,28417.8904,5651,B08,OPP IBM TWRS,1.279318431,103.8370735
27169.031,32049.2485,9159,B01,AFT TOMLINSON RD,1.261981305,103.8697024
18468.4363,35182.3948,28659,B02,IMM BLDG,1.183295642,103.8978528
20946.58899,31124.81799,16149,B22,NUS FAC OF ARCHITECTURE,1.205707811,103.8613955
16733.32799,36691.28859,28471,B04,OPP BLK 311,1.167603583,103.9114098
28533.23925,32761.02462,40181,B01,NEWTON STN EXIT A,1.274318626,103.8760981
9140.3717,32036.8581,24451,B02,OPP CAMBRIDGE IND TRUST,1.098936343,103.8695889
29050.61614,32595.09202,40021,B05,BEF WINSTEDT RD,1.278997624,103.8746072
20961.0922,46809.8996,46091,B06,BEF BKE,1.205833839,104.0023277
12151.6688,34085.666,23101,B04,AUTO WORLD CARE,1.126169197,103.8879975
19181.1318,32541.3731,20309,B02,BLK L PANDAN LIGHT IND PK,1.189741467,103.8741232
21724.4741,33226.4289,12179,B01,MONTVIEW,1.212742471,103.8802788
23780.1636,48392.2115,47059,B19,BEF W'LANDS IND PK E4,1.231327488,104.0165466
9493.362001,31454.7557,24369,B05,DYNA-MAC ENGRG SVCS,1.102128727,103.8643589
24510.8812,44198.2372,48069,B11,AFT MANDAI AVE,1.237938161,103.9788634
15523.0913,34713.6879,21189,B04,BLK 161,1.156659063,103.8936409
20793.1445,36697.2773,43639,B02,OPP PPIS BT BATOK,1.20431913,103.9114647
9356.637497,32773.0277,24301,B03,SNL LOGISTICS PTE LTD,1.100892089,103.8762033
29596.7234,32417.0542,40109,B02,OPP KK WOMEN & CHILD HOSP,1.283936451,103.8730075
24352.4228,49164.3982,47169,B01,CHUAN LIM CONSTRN,1.236502284,104.0234852
24443.6725,48960.4892,47189,B03,K U S HOLDING,1.237327641,104.0216531
8825.393,32155.3965,24441,B04,GSK,1.09608777,103.8706539
23735.1077,32378.4373,11401,B02,HOLLAND V STN/BLK 12,1.230926062,103.8726598
28519.97205,32901.98903,40041,B09,NEWTON STN EXIT C,1.27419862,103.8773647
11574.0071,32742.553,23269,B06,EXXON MOBIL,1.120945226,103.8759298
25755.95661,49218.90359,58361,B01,NTH LINK BLDG,1.249195249,104.0239759
46514.0437,41017.1283,95091,B02,SAF FERRY TER,1.436927962,103.9502899
18549.1279,31563.7364,29149,B03,SENKEE LOGISTICS HUB,1.184025959,103.865339
29279.67136,30489.35752,4331,B03,BEF FORT CANNING STN,1.281069355,103.8556864
10861.1154,31791.3666,23291,B12,ST MARINE,1.114498189,103.8673834
14275.1982,34744.7109,21501,B04,BEF MEIJI SEIKA,1.145373545,103.8939194
18528.218,34704.969,28041,0,THE SYNERGY,1.183836384,103.8935631
33250.83899,34330.036,70029,B10,AFT CANOSSA CON PR SCH,1.316982643,103.8901972
34079.476,32649.75299,81151,B06,KONG HWA SCH,1.324476842,103.8750991
34008.75048,32659.76931,81159,B05,OPP KONG HWA SCH,1.323837224,103.8751891
34979.827,41584.501,67409,B10,Sengkang Stn,1.332616609,103.9553829
29358.6287,40895.26921,55211,B02,AFT ANG MO KIO FIRE STN,1.281780879,103.9491875
34880.526,41655.85401,67401,B09,Sengkang Stn,1.331718536,103.956024
30964.22689,27667.39286,3421,NIL,MARINA BAY CRUISE CENTRE,1.29630398,103.83033
20184.04029,40950.22739,44829,B02,OPP BLK 650,1.198809242,103.9496777
20212.88461,40930.00637,44821,B01,BLK 651,1.199070107,103.949496
28927.6356,35608.64878,52219,B05,AFT LOR 1 TOA PAYOH,1.27788485,103.9016851
28935.0677,35649.5707,52211,B04,BEF LOR 1 TOA PAYOH,1.277952053,103.9020528
30145.2774,38170.48451,54311,B01,BLK 332,1.288896041,103.9247045
31286.79549,39499.41832,54521,B03,BLK 5093,1.299219053,103.9366459
30374.89788,37712.94387,54101,B03,AFT ANG MO KIO AVE 10,1.290972791,103.9205934
30296.32182,39081.22922,54279,B14,BLK 427,1.290261723,103.932888
38527.86398,35712.48128,84611,B19,OPP BLK 726,1.364705832,103.9026205
21932.9868,47078.9489,46249,B01,BLK 15,1.214623126,104.0047457
22994.4289,45596.8545,58439,B03,INNOVA JC,1.224223221,103.9914295
30669.53684,31254.4283,1541,B01,AFT BEACH RD,1.293638739,103.862561
30434.45542,31386.44756,1112,B07,OPP BUGIS JUNCTION,1.291512732,103.8637472
33757.08442,32211.80764,81171,B01,BLK 39,1.321561311,103.8711639
34369.9897,40251.7923,67629,B01,BLK 557,1.327102034,103.9434076
27996.52373,46235.1661,59109,B17,OPP YISHUN PR SCH,1.269459892,103.9971676
27970.17856,46212.49388,59101,B18,YISHUN PR SCH,1.26922165,103.9969639
18428.13599,38866.51599,44179,B05,AFT BT BATOK WEST AVE 5,1.182930207,103.9309548
30477.71491,28886.39039,3539,B03,Marina Bay Stn,1.291904126,103.8412832
12537.37021,35904.2665,27309,B12,BLK 705,1.129656992,103.9043375
12206.66506,36254.40999,27321,B13,BLK 949,1.126666131,103.9074834
35379.27823,39777.4578,62271,NIL,OPP BLK 475B,1.336229854,103.9391458
10763.8175,34356.40983,24009,NIL,JOO KOON INT,1.113617901,103.8904299
28492.54009,45329.11924,59669,NIL,YISHUN POLYCLINIC,1.27394618,103.9890267
18725.7644,42732.5025,45429,NIL,BLK 666,1.1856204,103.9656909
29428.67737,45943.57998,59641,NIL,BET BLKS 333C/333D,1.282411902,103.9945484
10869.99973,34132.96628,23519,NIL,OPP FAIRPRICE HUB,1.114578215,103.8884223
23313.19153,29991.45895,18281,B11,THE RUTHERFORD,1.22711063,103.8512122
18263.2321,42594.0977,45409,NIL,BLK 675,1.181437488,103.9644472
28810.48938,45299.69604,59709,NIL,BEF SAFRA YISHUN,1.276821608,103.9887625
39638.25652,39940.15831,77239,B20,BLK 643,1.374746405,103.9406095
12397.05994,35715.75376,27511,NIL,BLK 974,1.128388116,103.9026437
30396.71297,32751.24091,50251,B01,FARRER PK STN,1.291171225,103.8760105
20941.57363,32230.98429,16991,B03,OPP NAN HUA HIGH SCH,1.205662332,103.8713345
16599.96044,40161.84612,30091,B01,,1.166396409,103.9425927
36514.17219,38918.56045,64151,B15,AFT LOR TONGKOL,1.346493739,103.9314285
16630.28574,40154.53924,30099,B02,,1.166670663,103.9425271
15380.31834,39624.02319,30031,B20,,1.155366587,103.93776
25103.48804,34250.73775,41051,B27,HWA CHONG JC,1.243300909,103.889483
28970.8451,46215.79978,59189,B03,BLK 245,1.278271289,103.9969941
27519.4914,46501.8476,59279,B08,OPP AHMAD IBRAHIM SEC SCH,1.265145643,103.9995635
22666.3703,31111.5454,18121,B08,OPP AYER RAJAH IND EST,1.221260917,103.8612764
32179.5768,35645.12887,61039,B08,WOODLEIGH STN,1.307294233,103.9020137
35340.1263,40494.8078,67169,B11,BLK 101,1.33587549,103.9455916
27063.8046,29579.8346,10379,B03,BLK 25B,1.261029891,103.8475139
28515.95531,38627.40932,54629,B14,OPP BLK 223,1.274160892,103.9288096
18480.6465,36895.10701,43391,B03,BT BATOK CC,1.183405664,103.9132416
28118.92351,48606.03384,58079,B34,OPP PRISON TRG SCH,1.270565381,104.0184706
37818.83101,32287.16,93011,B11,OPP NEPTUNE CT,1.358294287,103.8718415
41005.312,38878.806,77351,B04,BLK 562,1.38710996,103.931073
36121.076,41469.19701,67221,B08,BLK 153,1.342937688,103.9543474
34087.27423,39639.75037,64351,B07,OPP MONTFORT SCH,1.3245455,103.9379079
32507.33369,37732.62749,63361,B01,OPP S'GOON SWIM CPLX,1.310257761,103.9207709
41115.14701,34299.07799,85041,B05,MAN FATT LAM TP,1.388104618,103.8899206
39675.99099,33002.496,94021,B09,CHAI CHEE SEC SCH,1.375089662,103.8782696
29750.222,37488.663,53249,B05,BLK 210,1.285323516,103.918578
17697.31999,36889.97199,43349,B05,OPP PRINCESS E PR SCH,1.176321537,103.9131953
20467.37437,31564.11701,17031,B05,KENT RIDGE SEC SCH,1.201373916,103.8653426
24338.47935,31273.06146,11051,B07,OPP QUEENSTOWN POLYCLINIC,1.236382874,103.8627278
22573.67,31430.22101,18111,B02,FAIRFIELD METH PR SCH,1.220422536,103.8641397
19261.61428,33632.58201,20031,B20,FABER HILLS CONDO,1.190469159,103.8839278
28492.92207,38664.92647,54621,B13,BLK 223,1.273952576,103.9291467
20909.55901,31144.30401,16141,B23,TENTERA DIRAJA MQUE,1.205372923,103.8615706
34341.3981,35145.76841,71011,B01,AFT PAYA LEBAR RD,1.326845089,103.8975272
18513.00501,36969.54001,43399,B04,OPP BLK 120,1.183698283,103.9139104
41739.08701,38881.34101,78171,B01,BLK 108,1.393745947,103.931096
36092.68201,41454.97601,67229,B07,BLK 146A,1.34268091,103.9542196
29847.17499,37575.58699,53241,B06,OPP BLK 217,1.286200298,103.919359
20014.4981,33238.5259,17059,B05,REGENT PK,1.197278042,103.8803873
30340.1717,36547.5723,53281,B01,BLK 169,1.29065908,103.9101221
15684.9409,35743.5852,21629,B02,BLK 99,1.158122561,103.9028945
9251.557003,32414.2798,24179,B08,OPP HONG HOCK HARDWARE,1.099941822,103.87298
18068.1275,33638.2734,20209,B02,BEF JURONG TOWN HALL RD,1.179675679,103.8839787
21920.0013,48049.3112,47011,B01,BEF W'LANDS WATERFRONT PK,1.21450512,104.0134645
7757.080097,33290.6803,26121,B03,BEF TUAS AMENITY CTR,1.086426167,103.8808541
23144.0944,32390.4918,11359,B02,OPP BLK 13,1.225581142,103.872768
24704.5359,49903.3865,47141,B07,BEF SC AUTO,1.239686166,104.0301254
22144.89765,33281.2866,12211,B03,BEF MT SINAI WK,1.216544626,103.8807718
47052.34631,39399.85966,95161,B01,BEF CHANGI FERRY RD,1.44179687,103.9357574
8580.267,34008.32,25181,B03,MAN DIESEL,1.093870679,103.887302
15270.612,34786.3129,21549,B04,AUTOMOTIVE TECHNOLOGY,1.154375714,103.8942933
29537.0249,33118.1202,50071,B02,BEF CARLISLE RD,1.283396453,103.8793069
10915.455,32504.82901,23241,B09,AFT BENOI RD,1.114989536,103.8737938
9340.35081,32964.18261,24641,B02,W ATELIER,1.100744772,103.8779208
35362.97243,34705.98318,71121,B06A,UBI STN EXIT B,1.33608394,103.8935757
13181.8653,34607.5226,22271,B01,BEF KWONG MIN RD,1.135485846,103.8926865
14145.4209,34283.1992,21321,B12,UTOC ENGRG,1.144199969,103.8897727
7939.384303,34028.3186,25351,B01,HART ENGRG PTE LTD,1.088074752,103.8874816
22820.10821,35186.10341,42041,B41,THE NEXUS,1.222650635,103.897887
17780.7603,33812.6924,20219,B04,OPP BLK 41,1.1770768,103.8855458
20727.1899,35747.8669,42221,B06,GOODLUCK GDN,1.203722893,103.9029341
21410.45671,32762.51403,19049,B10,SCH OF SCIENCE & TECH,1.209902676,103.8761104
8712.4056,32817.3219,24199,B04,JB IND PTE LTD,1.09506587,103.8766012
5453.65926,33606.31931,26241,NIL,AFT TUAS STH AVE 2,1.065594768,103.8836897
6036.107502,30124.9824,26429,NIL,BEF TUAS STH AVE 9,1.070862588,103.8524109
15936.3913,35098.7436,21631,B05,BLK 115/OPP JAPANESE GDN,1.160396728,103.8971007
10792.81201,34737.96,23089,B11,S'PORE DISCOVERY CTR,1.113880049,103.8938581
14268.7988,35640.1992,21359,B05,AFT ST KINETICS,1.145315488,103.9019653
21724.8,36155.992,42109,B06,OPP BEAUTY WORLD CTR,1.21274483,103.9066014
38422.0003,35042.1724,84401,B04,OPP BLK 550,1.363748607,103.8965973
31240.92385,41300.57588,67019,B33,,1.298803489,103.9528301
38895.0883,35595.8199,84601,B21,OPP BLK 738,1.368026906,103.9015723
32054.8829,35039.2143,61019,B04,OPP BLK 101,1.30616669,103.8965692
29813.4227,34219.7525,50191,NIL,BEF BALESTIER PLAZA,1.285895898,103.8892055
20018.59005,40041.2113,44021,B27,OPP BT PANJANG STN,1.197313306,103.94151
40550.3823,39415.4658,77029,B14,BLK 571,1.38299554,103.9358951
20990.206,30945.0429,16191,B02,OPP NUS FAC OF ARCHITECT,1.206102284,103.8597802
19690.4842,32576.0252,20299,B14,OPP TANGLIN SEC SCH,1.194347869,103.8744346
18789.7022,42731.491,45421,B03,OPP BLK 666,1.186198631,103.9656819
28855.5641,40349.7932,55169,B03,MKT/FC,1.277231566,103.944286
29573.7148,45037.7898,59469,B02,BLK 419,1.283724068,103.9864096
8390.092603,34170.0757,25179,B06,SEW-EURODRIVE,1.09215078,103.8887553
32415.6203,36156.0073,62101,B10,BEF UPP S'GOON RD,1.309428795,103.9066042
32702.8087,31046.2413,90031,B08,TG RIA CONDO,1.312026953,103.8606906
42552.6313,38187.9293,98089,B38,BEF JLN BATALONG,1.401103592,103.9248655
37041.76621,34101.95811,83381,B01,,1.351266475,103.8881485
18470.2522,36580.5686,43381,B03,BLK 102,1.183311742,103.9104154
22057.3997,29852.2942,16021,B19,OPP GLORIA MAN,1.215753693,103.8499617
32650.2015,40835.0686,67069,B23,BEF JLN SELASEH,1.311548669,103.9486479
35256.452,41748.811,67249,B07,BLK 259C,1.335118227,103.9568595
36574.27375,44646.88064,65139,B28,PUNGGOL ROAD END,1.347034643,103.9829009
24319.9974,32037.7571,11439,B08,BLK 92,1.236215644,103.8695988
21781.715,46267.4986,46569,B03,BLK 178,1.213255538,103.9974546
17491.76201,35211.09299,28431,B134,BLK 134,1.174462935,103.8981104
27499.19284,43310.49871,59029,B14,,1.26496376,103.9708883
30537.1012,38648.6074,54381,B05,BLK 443,1.292439394,103.9290008
14049.067,46599.4177,34031,B05,AFT LIM CHU KANG LANE 6,1.143324242,104.0004328
31014.4332,36456.3257,66019,B10,BEF BRADDELL RD,1.296756883,103.9093024
26446.2798,35583.5255,41151,B07,AFT SICC,1.255444358,103.9014588
32105.7289,35391.6632,61021,B05,AFT WOODLEIGH PK,1.306626441,103.8997362
40336.1584,33584.3808,84669,NIL,BLK 73,1.381059872,103.8834984
29711.8116,39098.1222,54009,NIL,ANG MO KIO INT,1.28497562,103.9330396
45072.4046,41334.7842,99129,B03,CHANGI VILLAGE HOTEL,1.42389018,103.9531436
28688.7681,44193.8807,59441,B01,NAVAL BASE PR SCH,1.275721392,103.9788264
27818.3974,31757.8598,9023,B02,ORCHARD STN,1.267853982,103.8670842
35643.90884,40212.94822,67739,NIL,AFT SENGKANG EAST DR,1.338622902,103.943059
18950.3571,36724.2384,43701,B05,BLK 225,1.187653605,103.9117064
28587.5292,34867.3248,51031,B15,S'PORE POLO CLUB,1.274809218,103.895024
40702.5978,37172.8097,76169,B01,BLK 248,1.384372911,103.9157432
43733.4624,39989.4753,98229,B07,HONEY WELL,1.411781891,103.9410543
35765.2201,42986.7164,65259,B02,PUNGGOL MRT STN,1.339718745,103.967983
15913.623,34521.7396,21761,B01,BLK 143,1.160190932,103.8919163
27012.6765,29557.1363,10371,B04,BLK 129,1.260567507,103.8473099
17898.9381,40309.9428,44521,B01,BLK 280,1.178143843,103.9439238
36839.2811,31856.5102,92239,B02,BLK 45,1.349435646,103.8679717
6519.976597,34320.8592,26141,B07,SMARTY,1.075238065,103.8901097
29997.916,30710.0645,4111,B01,CAPITOL BLDG,1.287564889,103.8576696
29611.18814,31161.56784,8041,B01,YMCA,1.284067416,103.8617265
33536.3553,33441.2188,81201,B05,OPP GEYLANG METH SEC SCH,1.319564921,103.8822108
15311.0363,34229.0709,21179,B02,CORPORATION PL,1.154741401,103.8892866
32866.19566,41926.31778,67561,NIL,OPP BLK 432A,1.313501565,103.9584534
36700.7152,32583.0338,92209,B03,OPP TANDEVILLE,1.348182404,103.8745
38818.9392,39217.4099,75369,B02,OPP TAMPINES NORTH AVE 5,1.367337088,103.9341147
38846.0724,39525.0366,75351,B01,BEF TPE,1.367582353,103.936879
29351.4369,35901.2753,52161,B06,BLK 111,1.281717486,103.9043146
36844.87596,31571.70558,92289,B14,,1.34948628,103.8654126
28657.5338,34723.8714,51021,B13,OLD POLICE ACADEMY,1.275442346,103.893735
33778.3554,37062.2883,63301,B04,PAYA LEBAR GIRLS' SCH,1.321752625,103.914748
36955.3555,33794.5586,83329,B02,OPP KEMBANGAN STN,1.350485069,103.8853863
25939.8812,47572.237,58271,B01,BLK 335,1.250859629,104.0091803
27333.9876,34124.5974,40249,B05,ST JOSEPH'S INST,1.263472784,103.8883501
12726.0318,36253.8345,27351,B02,BLK 715,1.131363103,103.9074784
19276.04591,35482.97294,28681,B03,TOH GUAN CTR,1.190599316,103.9005537
38711.8696,35657.38881,84631,B19A,OPP BLKS 731/734,1.366369927,103.9021255
29156.0909,44759.4116,59571,NIL,OPP NORTHBROOKS SEC SCH,1.279947387,103.9839081
29294.9942,37806.7708,53381,B03,BISHAN NTH SHOP MALL,1.281206503,103.9214361
23073.0124,45427.3608,58449,B01,SPORE SPORTS SCH,1.22493399,103.9899066
21342.7889,30166.4185,16241,B07,BEF WEST COAST PK,1.209290981,103.8527842
13062.3551,32173.2253,22429,B04,OPP NATL OXYGEN PTE LTD,1.134405406,103.8708146
19733.7107,40777.6305,44801,B03,OPP BLK 628,1.19473669,103.9481267
27891.8415,39142.1155,56289,B01,BEF SHANGRI-LA WALK,1.268516458,103.9334342
32870.23753,41891.96188,67569,NIL,BLK 432A,1.313538134,103.9581447
29846.5,35460.4984,52279,B06,BLK 56,1.286194767,103.9003541
22715.9415,46900.8083,46271,B05,OPP BLK 802,1.221703968,104.0031455
24968.2993,31158.4907,11481,B07,QUEENSTOWN LIB,1.242078757,103.8616984
15192.2973,35570.2831,21619,B12,AFT CORPORATION RD,1.153667302,103.9013373
27924.98729,35808.27549,51119,B02,BEF ANDREW RD,1.268817208,103.9034786
27462.216,46439.33399,59271,B07,BLK 118,1.264627703,103.9990018
34348.288,39104.1312,64551,B02,BLK 836,1.326906212,103.9330952
28127.5346,33391.9962,40069,B06,ANGLO-CHINESE SCH,1.270649475,103.8817675
24881.1553,32540.1712,11229,B08,LES JARDINS DE HOLLAND,1.241290494,103.8741131
27513.9335,28444.7141,14221,B07,OPP ST TERESA'S CH,1.265100735,103.8373145
28773.654,40591.297,55151,B05,ANG MO KIO COMM HOSP,1.276490706,103.9464559
26934.88143,31775.24663,9139,B08,AFT CUSCADEN RD,1.259863771,103.8672403
27826.6954,44612.5453,59329,B27,NAVAL BASE SECONDARY SCHOOL,1.267924918,103.9825877
21817.07169,45646.021,46619,B07,OPP FUCHUN SEC SCH,1.213575625,103.9918706
35367.56171,43123.96514,65409,NIL,BEF BLK 264,1.336122405,103.969216
41014.6579,38037.6629,76369,B08,BLK 496F,1.387194782,103.9235147
30587.0753,38706.9009,54389,B06,BLK 465,1.292891322,103.9295246
39457.7101,38060.0402,75279,B12,OPP BLK 721,1.373114314,103.9237152
21112.2345,39834.6312,44229,B01,BEF PENDING STN,1.207203905,103.9396543
30671.3346,33277.045,50241,B02,OPP S'PORE KHALSA ASSN,1.293654721,103.8807351
26294.0123,48593.4854,58401,NIL,Opp Blk 491,1.254061616,104.0183567
35291.7643,33179.9433,82049,B02,JOO CHIAT CPLX,1.335440259,103.8798634
34580.664,35244.5301,71171,B03,BLK 1022,1.3290089,103.8984147
40971.9455,35143.7685,85071,B01A,BEF CHANGI FIRE STN,1.38680936,103.8975108
24700.9632,31306.795,11479,B10,THE FISHERMAN CH,1.239661048,103.8630309
34288.4087,37587.4686,63279,B04,OPP YUYING SEC SCH,1.326365201,103.9194672
34676.2193,37976.3505,63071,B16,OPP BLK 248,1.329872294,103.9229616
15934.3596,34719.085,21759,B04,OPP JURONG SEC SCH,1.16037843,103.8936894
33257.7741,34864.6093,70129,B08,OPP JLN MUHIBBAH,1.317045247,103.8950006
5967.597202,35301.8337,25441,B07,KASEI OPTONIX ASIA,1.070242358,103.8989234
38409.2782,34464.8779,84309,B02,KG CHAI CHEE CC,1.363633684,103.8914099
10971.142,36677.0265,27219,NIL,BLK 2,1.115492391,103.9112803
34597.4085,39248.0675,64541,B04,HOUGANG CTRL INT,1.329159114,103.9343886
19160.6805,40371.5219,44289,B04,BLK 6,1.189554563,103.9444776
41394.9305,34839.6851,96019,B04,AFT SIMEI AVE,1.390634756,103.8947785
31683.6399,38612.695,66261,B03,OPP PORTCHESTER AVE,1.302808285,103.9286785
27914.4153,30951.1937,13079,B11,RIVER VALLEY PR SCH,1.268722419,103.8598361
32447.98401,41287.25719,67289,B01,,1.309719698,103.9527109
10792.707,33253.938,23351,B05,,1.113879344,103.8805244
28881.1405,36596.8651,53319,B04,SUNRISE CO PTE LTD,1.277464112,103.9105646
34273.7569,37359.9811,63289,B02,ALJUNIED CC,1.326232766,103.9174231
38871.4583,34567.7843,84331,B01,OPP BLK 416,1.367813451,103.8923347
34763.5983,33153.1335,82119,B09,TG KATONG CPLX,1.330663719,103.8796224
18211.2627,41946.9498,45279,B02,BLK 563,1.180967766,103.9586325
24662.62986,46626.81518,47541,B07,BLK 639,1.239309222,104.0006848
32920.00799,37366.1061,63151,B01,,1.313989951,103.9174777
